"I.D. Faena";"N° Orden";"Fecha";"Clasifica";"Código";"Cuartel/Potrero";"Cultivo";"Variedad";"Faena";"Labor";"Total Faena";"Realizada";"Total Jornadas";"Trabajador";"Usuario Login";"Usuario";"Est.Fenologico";"Forma Pago";"Estado Faena"
"78.958";"1455";"16-01-2026";"EEIII";"EEIII 4";"46 - Ha:3.830, Pl:6382";"Uva";"Fiesta";"APLICACIONES";"DOSIFICADOR";"$ 62,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.957";"1455";"16-01-2026";"EEIII";"EEIII 4";"43 - Ha:4.230, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"DOSIFICADOR";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.956";"1455";"16-01-2026";"EEIII";"EEIII 4";"40 - Ha:4.230, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"DOSIFICADOR";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.955";"1455";"16-01-2026";"EEIII";"EEIII 3 B";"37 - Ha:4.260, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"DOSIFICADOR";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.954";"1455";"16-01-2026";"EEIII";"EEIII 3 B";"34 - Ha:4.260, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"DOSIFICADOR";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.953";"1455";"16-01-2026";"EEIII";"EEIII 3 B";"31 - Ha:4.260, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"DOSIFICADOR";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.952";"1455";"16-01-2026";"EEIII";"EEIII 3 A";"28 - Ha:4.280, Pl:7050";"Uva";"Fiesta";"APLICACIONES";"DOSIFICADOR";"$ 69,5";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.951";"1455";"16-01-2026";"EEIII";"EEIII 3 A";"23 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"DOSIFICADOR";"$ 59,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.933";"1452";"16-01-2026";"EEIII";"EEIII 4";"45 - Ha:4.260, Pl:7100";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.932";"1452";"16-01-2026";"EEIII";"EEIII 4";"42 - Ha:4.230, Pl:7055";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 68,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.931";"1452";"16-01-2026";"EEIII";"EEIII 4";"39 - Ha:4.230, Pl:7055";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 68,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.930";"1452";"16-01-2026";"EEIII";"EEIII 3 B";"36 - Ha:4.320, Pl:7140";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 71,2";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.929";"1452";"16-01-2026";"EEIII";"EEIII 3 B";"33 - Ha:4.260, Pl:7056";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.928";"1452";"16-01-2026";"EEIII";"EEIII 3 B";"30 - Ha:4.320, Pl:7140";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 70,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.927";"1452";"16-01-2026";"EEIII";"EEIII 3 A";"27 - Ha:2.850, Pl:4648";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 46,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.926";"1452";"16-01-2026";"EEIII";"EEIII 3 A";"26 - Ha:2.800, Pl:4565";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 45,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.925";"1452";"16-01-2026";"EEIII";"EEIII 3 A";"22 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 59,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.696";"1406";"16-01-2026";"EEII";"EEII 1";"4 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 111,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.695";"1406";"16-01-2026";"EEII";"EEII 1";"3 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 111,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.694";"1406";"16-01-2026";"EEII";"EEII 1";"2 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 111,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.693";"1406";"16-01-2026";"EEII";"EEII 2";"17 - Ha:3.430, Pl:7544";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.692";"1406";"16-01-2026";"EEII";"EEII 2";"16 - Ha:4.900, Pl:8160";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 98,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.691";"1406";"16-01-2026";"EEII";"EEII 1";"1 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 112,8";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.676";"1403";"16-01-2026";"EEII";"EEII 1";"8 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 105,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.675";"1403";"16-01-2026";"EEII";"EEII 1";"7 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 106,5";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.674";"1403";"16-01-2026";"EEII";"EEII 1";"6 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 105,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.673";"1403";"16-01-2026";"EEII";"EEII 1";"5 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 105,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.672";"1403";"16-01-2026";"EEII";"EEII 2";"21 - Ha:3.190, Pl:5211";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 60,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.671";"1403";"16-01-2026";"EEII";"EEII 2";"19 - Ha:3.590, Pl:5867";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 68,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.670";"1403";"16-01-2026";"EEII";"EEII 2";"15 - Ha:3.440, Pl:5619";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 65,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.669";"1403";"16-01-2026";"EEII";"EEII 2";"14 - Ha:2.280, Pl:3726";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 43,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.656";"1399";"16-01-2026";"EEII";"EEII 2";"20 - Ha:4.680, Pl:7659";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 127,6";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.655";"1399";"16-01-2026";"EEII";"EEII 2";"18 - Ha:2.120, Pl:3460";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 58,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.648";"1396";"16-01-2026";"EEII";"EEII 1";"9 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 164,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.647";"1396";"16-01-2026";"EEII";"EEII 1";"12 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 165,5";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.646";"1396";"16-01-2026";"EEII";"EEII 1";"11 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 164,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.645";"1396";"16-01-2026";"EEII";"EEII 1";"10 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 164,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.984";"1458";"15-01-2026";"EEIII";"EEIII 4";"47 - Ha:2.830, Pl:4707";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 45,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.983";"1458";"15-01-2026";"EEIII";"EEIII 4";"44 - Ha:3.650, Pl:6089";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 59,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.982";"1458";"15-01-2026";"EEIII";"EEIII 4";"41 - Ha:3.860, Pl:6429";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 62,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.981";"1458";"15-01-2026";"EEIII";"EEIII 3 B";"38 - Ha:4.060, Pl:6720";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 65,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.980";"1458";"15-01-2026";"EEIII";"EEIII 3 B";"35 - Ha:4.320, Pl:7147";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.979";"1458";"15-01-2026";"EEIII";"EEIII 3 B";"32 - Ha:4.540, Pl:7491";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 73,8";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.978";"1458";"15-01-2026";"EEIII";"EEIII 3 A";"29 - Ha:2.250, Pl:3739";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 36,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.977";"1458";"15-01-2026";"EEIII";"EEIII 3 A";"25 - Ha:2.000, Pl:3260";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 32,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.976";"1458";"15-01-2026";"EEIII";"EEIII 3 A";"24 - Ha:3.640, Pl:5986";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 58,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.950";"1454";"15-01-2026";"EEIII";"EEIII 4";"46 - Ha:3.830, Pl:6382";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 62,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.949";"1454";"15-01-2026";"EEIII";"EEIII 4";"43 - Ha:4.230, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.948";"1454";"15-01-2026";"EEIII";"EEIII 4";"40 - Ha:4.230, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.947";"1454";"15-01-2026";"EEIII";"EEIII 3 B";"37 - Ha:4.260, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.946";"1454";"15-01-2026";"EEIII";"EEIII 3 B";"34 - Ha:4.260, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.945";"1454";"15-01-2026";"EEIII";"EEIII 3 B";"31 - Ha:4.260, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.944";"1454";"15-01-2026";"EEIII";"EEIII 3 A";"28 - Ha:4.280, Pl:7050";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 69,5";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.943";"1454";"15-01-2026";"EEIII";"EEIII 3 A";"23 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 59,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.924";"1451";"15-01-2026";"EEIII";"EEIII 4";"45 - Ha:4.260, Pl:7100";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.923";"1451";"15-01-2026";"EEIII";"EEIII 4";"42 - Ha:4.230, Pl:7055";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 68,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.922";"1451";"15-01-2026";"EEIII";"EEIII 4";"39 - Ha:4.230, Pl:7055";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 68,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.921";"1451";"15-01-2026";"EEIII";"EEIII 3 B";"36 - Ha:4.320, Pl:7140";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 71,2";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.920";"1451";"15-01-2026";"EEIII";"EEIII 3 B";"33 - Ha:4.260, Pl:7056";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.919";"1451";"15-01-2026";"EEIII";"EEIII 3 B";"30 - Ha:4.320, Pl:7140";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 70,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.918";"1451";"15-01-2026";"EEIII";"EEIII 3 A";"27 - Ha:2.850, Pl:4648";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 46,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.917";"1451";"15-01-2026";"EEIII";"EEIII 3 A";"26 - Ha:2.800, Pl:4565";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 45,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.916";"1451";"15-01-2026";"EEIII";"EEIII 3 A";"22 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 59,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.702";"1407";"15-01-2026";"EEII";"EEII 1";"4 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 111,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.701";"1407";"15-01-2026";"EEII";"EEII 1";"3 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 111,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.700";"1407";"15-01-2026";"EEII";"EEII 1";"2 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 111,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.699";"1407";"15-01-2026";"EEII";"EEII 2";"17 - Ha:3.430, Pl:7544";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.698";"1407";"15-01-2026";"EEII";"EEII 2";"16 - Ha:4.900, Pl:8160";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 98,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.697";"1407";"15-01-2026";"EEII";"EEII 1";"1 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 112,8";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.668";"1402";"15-01-2026";"EEII";"EEII 1";"8 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 105,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.667";"1402";"15-01-2026";"EEII";"EEII 1";"7 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 106,5";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.666";"1402";"15-01-2026";"EEII";"EEII 1";"6 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 105,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.665";"1402";"15-01-2026";"EEII";"EEII 1";"5 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 105,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.664";"1402";"15-01-2026";"EEII";"EEII 2";"21 - Ha:3.190, Pl:5211";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 60,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.663";"1402";"15-01-2026";"EEII";"EEII 2";"19 - Ha:3.590, Pl:5867";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 68,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.662";"1402";"15-01-2026";"EEII";"EEII 2";"15 - Ha:3.440, Pl:5619";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 65,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.661";"1402";"15-01-2026";"EEII";"EEII 2";"14 - Ha:2.280, Pl:3726";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 43,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.658";"1400";"15-01-2026";"EEII";"EEII 2";"20 - Ha:4.680, Pl:7659";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 127,6";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.657";"1400";"15-01-2026";"EEII";"EEII 2";"18 - Ha:2.120, Pl:3460";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 58,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.644";"1395";"15-01-2026";"EEII";"EEII 1";"9 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 164,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.643";"1395";"15-01-2026";"EEII";"EEII 1";"12 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 165,5";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.642";"1395";"15-01-2026";"EEII";"EEII 1";"11 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 164,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.641";"1395";"15-01-2026";"EEII";"EEII 1";"10 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 164,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.975";"1457";"14-01-2026";"EEIII";"EEIII 4";"47 - Ha:2.830, Pl:4707";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 45,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.974";"1457";"14-01-2026";"EEIII";"EEIII 4";"44 - Ha:3.650, Pl:6089";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 59,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.973";"1457";"14-01-2026";"EEIII";"EEIII 4";"41 - Ha:3.860, Pl:6429";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 62,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.972";"1457";"14-01-2026";"EEIII";"EEIII 3 B";"38 - Ha:4.060, Pl:6720";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 65,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.971";"1457";"14-01-2026";"EEIII";"EEIII 3 B";"35 - Ha:4.320, Pl:7147";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.970";"1457";"14-01-2026";"EEIII";"EEIII 3 B";"32 - Ha:4.540, Pl:7491";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 73,8";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.969";"1457";"14-01-2026";"EEIII";"EEIII 3 A";"29 - Ha:2.250, Pl:3739";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 36,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.968";"1457";"14-01-2026";"EEIII";"EEIII 3 A";"25 - Ha:2.000, Pl:3260";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 32,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.967";"1457";"14-01-2026";"EEIII";"EEIII 3 A";"24 - Ha:3.640, Pl:5986";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 58,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.915";"1450";"14-01-2026";"EEIII";"EEIII 4";"45 - Ha:4.260, Pl:7100";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.914";"1450";"14-01-2026";"EEIII";"EEIII 4";"42 - Ha:4.230, Pl:7055";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 68,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.913";"1450";"14-01-2026";"EEIII";"EEIII 4";"39 - Ha:4.230, Pl:7055";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 68,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.912";"1450";"14-01-2026";"EEIII";"EEIII 3 B";"36 - Ha:4.320, Pl:7140";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 70,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.911";"1450";"14-01-2026";"EEIII";"EEIII 3 B";"33 - Ha:4.260, Pl:7056";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.910";"1450";"14-01-2026";"EEIII";"EEIII 3 B";"30 - Ha:4.320, Pl:7140";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 71,2";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.909";"1450";"14-01-2026";"EEIII";"EEIII 3 A";"27 - Ha:2.850, Pl:4648";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 46,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.908";"1450";"14-01-2026";"EEIII";"EEIII 3 A";"26 - Ha:2.800, Pl:4565";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 45,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.907";"1450";"14-01-2026";"EEIII";"EEIII 3 A";"22 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 59,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.660";"1401";"14-01-2026";"EEII";"EEII 2";"20 - Ha:4.680, Pl:7659";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 127,6";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.659";"1401";"14-01-2026";"EEII";"EEII 2";"18 - Ha:2.120, Pl:3460";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 58,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.640";"1394";"14-01-2026";"EEII";"EEII 1";"9 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 164,0";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
"78.639";"1394";"14-01-2026";"EEII";"EEII 1";"12 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 165,5";"";"0,00";"";"tomas";"";"Envero/Cosecha";"Día Lab.";"Confirmada"
