FINCA;ITEMS;UNIFICACION;USD;Año;Has;Valor inicial;Fincas;% de mod;USD Final
02 - CAMINO TRUNCADO;Secado;Flete Secado;2.401;BP 2025;66,0438;4824,454899;Fincas Viejas;0,497603293;2.401
03 - PUENTE ALTO;Secado;Flete Secado;952;BP 2025;26,18;4824,454899;Fincas Viejas;0,197251736;952
03 - PUENTE ALTO;Secado;Combustible Secado;1.159;BP 2025;26,18;5875,749418;Fincas Viejas;0,232717318;1.367
04 - EL ESPEJO;Secado;Combustible Secado;419;BP 2025;55,89;5875,749418;Fincas Viejas;0,08422104;495
05 - EL ESPEJO;Secado;Combustible Secado;478;BP 2025;63,7;5875,749418;Fincas Viejas;0,095989985;564
04 - EL ESPEJO;Secado;Alquiler Maquinaria Sec;341;BP 2025;55,89;30435,03283;Fincas Viejas;0,022013264;670
05 - EL ESPEJO;Secado;Alquiler Maquinaria Sec;389;BP 2025;63,7;0;;#¡DIV/0!;#¡DIV/0!
02 - CAMINO TRUNCADO;PERSONAL FINCA;Contratados;47.717;BP 2026;66,0438;116901,3448;Fincas Viejas;0,408185607;47.717
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;4.596;BP 2026;66,0438;19218,45792;Fincas Viejas;0,498002866;9.571
01 - LA CHIMBERA;PERSONAL FINCA;Contratados;40.609;BP 2026;40,5;116901,3448;Fincas Viejas;0,347374375;40.609
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;2.765;BP 2026;40,5;19218,45792;Fincas Viejas;0,299591867;5.758
03 - PUENTE ALTO;PERSONAL FINCA;Contratados;28.575;BP 2026;26,18;116901,3448;Fincas Viejas;0,244440017;28.575
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;1.868;BP 2026;26,18;19218,45792;Fincas Viejas;0,202405267;3.890
04 - EL ESPEJO;PERSONAL FINCA;Contratados;234.808;BP 2026;55,89;333481,6559;El Espejo;0,704110704;234.808
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;10.362;BP 2026;55,89;15768,83532;El Espejo;0,704110704;11.103
05 - EL ESPEJO;PERSONAL FINCA;Contratados;98.674;BP 2026;63,7;333481,6559;El Espejo;0,295889296;98.674
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;4.354;BP 2026;63,7;15768,83532;El Espejo;0,295889296;4.666
04 - EL ESPEJO;FERTILIZANTES;Inorganicos;154.890;BP 2026;55,89;199379,144;El Espejo;0,776861596;154.890
05 - EL ESPEJO;FERTILIZANTES;Inorganicos;44.489;BP 2026;63,7;199379,144;El Espejo;0,223138404;44.489
01 - LA CHIMBERA;FERTILIZANTES;Inorganicos;48.580;BP 2026;40,5;142211,47;Fincas Viejas;0,341603951;48.580
02 - CAMINO TRUNCADO;FERTILIZANTES;Inorganicos;66.945;BP 2026;66,0438;142211,47;Fincas Viejas;0,470740159;66.945
03 - PUENTE ALTO;FERTILIZANTES;Inorganicos;26.687;BP 2026;26,18;142211,47;Fincas Viejas;0,18765589;26.687
02 - CAMINO TRUNCADO;PERSONAL FINCA;Encargados;9.038;BP 2026;66,0438;25799,66111;Fincas Viejas;0,35031042;9.038
02 - CAMINO TRUNCADO;PERSONAL FINCA;Permanentes;74.311;BP 2026;66,0438;111135,9973;Fincas Viejas;0,668651639;74.311
02 - CAMINO TRUNCADO;PERSONAL FINCA;Cargas Sociales;15.304;BP 2026;66,0438;24628,80275;Fincas Viejas;0,62139703;15.304
02 - CAMINO TRUNCADO;PERSONAL FINCA;Direccion Tecnica;7.788;BP 2026;66,0438;14446,41472;Fincas Viejas;0,539091921;7.788
03 - PUENTE ALTO;PERSONAL FINCA;Encargados;8.192;BP 2026;26,18;25799,66111;Fincas Viejas;0,317519376;8.192
03 - PUENTE ALTO;PERSONAL FINCA;Permanentes;14.917;BP 2026;26,18;111135,9973;Fincas Viejas;0,134219529;14.917
03 - PUENTE ALTO;PERSONAL FINCA;Cargas Sociales;4.062;BP 2026;26,18;24628,80275;Fincas Viejas;0,164948843;4.062
03 - PUENTE ALTO;PERSONAL FINCA;Direccion Tecnica;1.986;BP 2026;26,18;14446,41472;Fincas Viejas;0,137452926;1.986
01 - LA CHIMBERA;PERSONAL FINCA;Encargados;8.570;BP 2026;40,5;25799,66111;Fincas Viejas;0,332170204;8.570
01 - LA CHIMBERA;PERSONAL FINCA;Permanentes;21.908;BP 2026;40,5;111135,9973;Fincas Viejas;0,197128833;21.908
01 - LA CHIMBERA;PERSONAL FINCA;Cargas Sociales;5.262;BP 2026;40,5;24628,80275;Fincas Viejas;0,213654127;5.262
01 - LA CHIMBERA;PERSONAL FINCA;Direccion Tecnica;4.673;BP 2026;40,5;14446,41472;Fincas Viejas;0,323455153;4.673
04 - EL ESPEJO;PERSONAL FINCA;Encargados;10.578;BP 2026;55,89;15020,0304;El Espejo;0,704261161;10.578
04 - EL ESPEJO;PERSONAL FINCA;Permanentes;122.409;BP 2026;55,89;173812,3233;El Espejo;0,704261161;122.409
04 - EL ESPEJO;PERSONAL FINCA;Cargas Sociales;21.617;BP 2026;55,89;30694,0115;El Espejo;0,704261161;21.617
05 - EL ESPEJO;PERSONAL FINCA;Encargados;4.442;BP 2026;63,7;15020,0304;El Espejo;0,295738839;4.442
05 - EL ESPEJO;PERSONAL FINCA;Permanentes;51.403;BP 2026;63,7;173812,3233;El Espejo;0,295738839;51.403
05 - EL ESPEJO;PERSONAL FINCA;Cargas Sociales;9.077;BP 2026;63,7;30694,0115;El Espejo;0,295738839;9.077
02 - CAMINO TRUNCADO;FITOSANITARIOS;Coadyuvantes;841;BP 2026;66,0438;1695,603166;Fincas Viejas;0,496108134;841
02 - CAMINO TRUNCADO;FITOSANITARIOS;Foliares;5.322;BP 2026;66,0438;10727,65575;Fincas Viejas;0,496100265;5.322
02 - CAMINO TRUNCADO;FITOSANITARIOS;Fungicidas;7.450;BP 2026;66,0438;15016,36464;Fincas Viejas;0,496108134;7.450
02 - CAMINO TRUNCADO;FITOSANITARIOS;Herbicidas;4.688;BP 2026;66,0438;9449,955982;Fincas Viejas;0,496108134;4.688
02 - CAMINO TRUNCADO;FITOSANITARIOS;Hormonas;797;BP 2026;66,0438;1616,658648;Fincas Viejas;0,492857196;797
02 - CAMINO TRUNCADO;FITOSANITARIOS;Insecticidas;3.409;BP 2026;66,0438;6865,77734;Fincas Viejas;0,496464659;3.409
01 - LA CHIMBERA;FITOSANITARIOS;Coadyuvantes;513;BP 2026;40,5;1695,603166;Fincas Viejas;0,302725733;513
01 - LA CHIMBERA;FITOSANITARIOS;Foliares;3.245;BP 2026;40,5;10727,65575;Fincas Viejas;0,302470776;3.245
01 - LA CHIMBERA;FITOSANITARIOS;Fungicidas;4.546;BP 2026;40,5;15016,36464;Fincas Viejas;0,302725733;4.546
01 - LA CHIMBERA;FITOSANITARIOS;Herbicidas;2.861;BP 2026;40,5;9449,955982;Fincas Viejas;0,302725733;2.861
01 - LA CHIMBERA;FITOSANITARIOS;Hormonas;498;BP 2026;40,5;1616,658648;Fincas Viejas;0,30794647;498
01 - LA CHIMBERA;FITOSANITARIOS;Insecticidas;2.079;BP 2026;40,5;6865,77734;Fincas Viejas;0,302785229;2.079
03 - PUENTE ALTO;FITOSANITARIOS;Coadyuvantes;341;BP 2026;26,18;1695,603166;Fincas Viejas;0,201166133;341
03 - PUENTE ALTO;FITOSANITARIOS;Foliares;2.161;BP 2026;26,18;10727,65575;Fincas Viejas;0,201428959;2.161
03 - PUENTE ALTO;FITOSANITARIOS;Fungicidas;3.021;BP 2026;26,18;15016,36464;Fincas Viejas;0,201166133;3.021
03 - PUENTE ALTO;FITOSANITARIOS;Herbicidas;1.901;BP 2026;26,18;9449,955982;Fincas Viejas;0,201166133;1.901
03 - PUENTE ALTO;FITOSANITARIOS;Hormonas;322;BP 2026;26,18;1616,658648;Fincas Viejas;0,199196334;322
03 - PUENTE ALTO;FITOSANITARIOS;Insecticidas;1.378;BP 2026;26,18;6865,77734;Fincas Viejas;0,200750113;1.378
04 - EL ESPEJO;FITOSANITARIOS;Coadyuvantes;2.197;BP 2026;55,89;3119,184743;El Espejo;0,704261161;2.197
04 - EL ESPEJO;FITOSANITARIOS;Foliares;12.790;BP 2026;55,89;18161,14992;El Espejo;0,704261161;12.790
04 - EL ESPEJO;FITOSANITARIOS;Fungicidas;19.454;BP 2026;55,89;27623,68957;El Espejo;0,704261161;19.454
04 - EL ESPEJO;FITOSANITARIOS;Herbicidas;7.394;BP 2026;55,89;10499,6279;El Espejo;0,704261161;7.394
04 - EL ESPEJO;FITOSANITARIOS;Hormonas;4.780;BP 2026;55,89;6787,951062;El Espejo;0,704261161;4.780
04 - EL ESPEJO;FITOSANITARIOS;Insecticidas;8.442;BP 2026;55,89;11987,35971;El Espejo;0,704261161;8.442
05 - EL ESPEJO;FITOSANITARIOS;Coadyuvantes;922;BP 2026;63,7;3119,184743;El Espejo;0,295738839;922
05 - EL ESPEJO;FITOSANITARIOS;Foliares;5.371;BP 2026;63,7;18161,14992;El Espejo;0,295738839;5.371
05 - EL ESPEJO;FITOSANITARIOS;Fungicidas;8.169;BP 2026;63,7;27623,68957;El Espejo;0,295738839;8.169
05 - EL ESPEJO;FITOSANITARIOS;Herbicidas;3.105;BP 2026;63,7;10499,6279;El Espejo;0,295738839;3.105
05 - EL ESPEJO;FITOSANITARIOS;Hormonas;2.007;BP 2026;63,7;6787,951062;El Espejo;0,295738839;2.007
05 - EL ESPEJO;FITOSANITARIOS;Insecticidas;3.545;BP 2026;63,7;11987,35971;El Espejo;0,295738839;3.545
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;445;BP 2026;66,0438;889,8305085;Fincas Viejas;0,5;445
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;267;BP 2026;40,5;889,8305085;Fincas Viejas;0,3;267
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;178;BP 2026;26,18;889,8305085;Fincas Viejas;0,2;178
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;1.602;BP 2026;55,89;2274,922881;El Espejo;0,704261161;1.602
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;673;BP 2026;63,7;2274,922881;El Espejo;0,295738839;673
02 - CAMINO TRUNCADO;COSECHA;Cosecha;51.376;BP 2026;66,0438;107866,3241;Fincas Viejas;0,47629636;51.376
02 - CAMINO TRUNCADO;COSECHA;Combustible Cosecha;4.128;BP 2026;66,0438;4065,278223;Fincas Viejas;0,529483681;2.152
02 - CAMINO TRUNCADO;COSECHA;Alquiler Maquinaria Cos;4.500;BP 2026;66,0438;9000;Fincas Viejas;0,5;4.500
02 - CAMINO TRUNCADO;COSECHA;Flete Cosecha;0;BP 2026;66,0438;11340,82961;Fincas Viejas;0;0
01 - LA CHIMBERA;COSECHA;Cosecha;35.225;BP 2026;40,5;107866,3241;Fincas Viejas;0,326560552;35.225
01 - LA CHIMBERA;COSECHA;Combustible Cosecha;2.536;BP 2026;40,5;4065,278223;Fincas Viejas;0,325270313;1.322
01 - LA CHIMBERA;COSECHA;Alquiler Maquinaria Cos;3.000;BP 2026;40,5;9000;Fincas Viejas;0,333333333;3.000
01 - LA CHIMBERA;COSECHA;Flete Cosecha;2.139;BP 2026;40,5;11340,82961;Fincas Viejas;0,188581303;2.139
03 - PUENTE ALTO;COSECHA;Cosecha;21.265;BP 2026;26,18;107866,3241;Fincas Viejas;0,197143088;21.265
03 - PUENTE ALTO;COSECHA;Combustible Cosecha;1.132;BP 2026;26,18;4065,278223;Fincas Viejas;0,145246006;590
03 - PUENTE ALTO;COSECHA;Alquiler Maquinaria Cos;1.500;BP 2026;26,18;9000;Fincas Viejas;0,166666667;1.500
03 - PUENTE ALTO;COSECHA;Flete Cosecha;9.202;BP 2026;26,18;11340,82961;Fincas Viejas;0,811418697;9.202
04 - EL ESPEJO;COSECHA;Cosecha;62.464;BP 2026;55,89;100727,8998;El Espejo;0,620127687;62.464
04 - EL ESPEJO;COSECHA;Combustible Cosecha;1.939;BP 2026;55,89;2007,659969;El Espejo;0,503746273;1.011
04 - EL ESPEJO;COSECHA;Alquiler Maquinaria Cos;0;BP 2026;55,89;0;El Espejo;0,467346768;0
04 - EL ESPEJO;COSECHA;Flete Cosecha;0;BP 2026;55,89;0;El Espejo;0,467346768;0
05 - EL ESPEJO;COSECHA;Cosecha;38.264;BP 2026;63,7;100727,8998;El Espejo;0,379872313;38.264
05 - EL ESPEJO;COSECHA;Combustible Cosecha;1.911;BP 2026;63,7;2007,659969;El Espejo;0,496253727;996
05 - EL ESPEJO;COSECHA;Alquiler Maquinaria Cos;0;BP 2026;63,7;0;El Espejo;0,532653232;0
05 - EL ESPEJO;COSECHA;Flete Cosecha;0;BP 2026;63,7;0;El Espejo;0,532653232;0
02 - CAMINO TRUNCADO;SECADO;Alquiler Maquinaria Sec;11.250;BP 2026;66,0438;22500;Fincas Viejas;0,5;11.250
02 - CAMINO TRUNCADO;SECADO;Combustible Secado;2.759;BP 2026;66,0438;3122,921175;Fincas Viejas;0,767500584;2.397
02 - CAMINO TRUNCADO;SECADO;Flete Secado;0;BP 2026;66,0438;0;Fincas Viejas;0,497603293;0
02 - CAMINO TRUNCADO;SECADO;Jornales Secado;15.791;BP 2026;66,0438;27295,18285;Fincas Viejas;0,578541669;15.791
01 - LA CHIMBERA;SECADO;Alquiler Maquinaria Sec;6.750;BP 2026;40,5;22500;Fincas Viejas;0,3;6.750
01 - LA CHIMBERA;SECADO;Combustible Secado;568;BP 2026;40,5;3122,921175;Fincas Viejas;0,158019642;493
01 - LA CHIMBERA;SECADO;Flete Secado;0;BP 2026;40,5;0;Fincas Viejas;0,30514497;0
01 - LA CHIMBERA;SECADO;Jornales Secado;5.673;BP 2026;40,5;27295,18285;Fincas Viejas;0,207842945;5.673
03 - PUENTE ALTO;SECADO;Alquiler Maquinaria Sec;4.500;BP 2026;26,18;22500;Fincas Viejas;0,2;4.500
03 - PUENTE ALTO;SECADO;Combustible Secado;268;BP 2026;26,18;3122,921175;Fincas Viejas;0,074479774;233
03 - PUENTE ALTO;SECADO;Flete Secado;0;BP 2026;26,18;0;Fincas Viejas;0,197251736;0
03 - PUENTE ALTO;SECADO;Jornales Secado;5.831;BP 2026;26,18;27295,18285;Fincas Viejas;0,213615386;5.831
04 - EL ESPEJO;SECADO;Alquiler Maquinaria Sec;7.271;BP 2026;55,89;10324,65;El Espejo;0,704261161;7.271
04 - EL ESPEJO;SECADO;Combustible Secado;370;BP 2026;55,89;1471,688965;El Espejo;0,181659906;267
04 - EL ESPEJO;SECADO;Flete Secado;0;BP 2026;55,89;0;El Espejo;0,467346768;0
04 - EL ESPEJO;SECADO;Jornales Secado;4.632;BP 2026;55,89;17497,08454;El Espejo;0,264705882;4.632
05 - EL ESPEJO;SECADO;Alquiler Maquinaria Sec;3.053;BP 2026;63,7;10324,65;El Espejo;0,295738839;3.053
05 - EL ESPEJO;SECADO;Combustible Secado;1.665;BP 2026;63,7;1471,688965;El Espejo;0,818340094;1.204
05 - EL ESPEJO;SECADO;Flete Secado;0;BP 2026;63,7;0;El Espejo;0,532653232;0
05 - EL ESPEJO;SECADO;Jornales Secado;12.866;BP 2026;63,7;17497,08454;El Espejo;0,735294118;12.866
02 - CAMINO TRUNCADO;ADMINISTRACION;Administracion Rosario;23.079;BP 2026;66,0438;46158,6;Fincas Viejas;0,5;23.079
01 - LA CHIMBERA;ADMINISTRACION;Administracion Rosario;13.362;BP 2026;40,5;46158,6;Fincas Viejas;0,289473684;13.362
03 - PUENTE ALTO;ADMINISTRACION;Administracion Rosario;9.718;BP 2026;26,18;46158,6;Fincas Viejas;0,210526316;9.718
04 - EL ESPEJO;ADMINISTRACION;Administracion Rosario;47.250;BP 2026;55,89;75311,4;El Espejo;0,627394783;47.250
05 - EL ESPEJO;ADMINISTRACION;Administracion Rosario;28.061;BP 2026;63,7;75311,4;El Espejo;0,372605217;28.061
02 - CAMINO TRUNCADO;ADMINISTRACION;Administracion San Juan;20.787;BP 2026;66,0438;41574,17032;Fincas Viejas;0,5;20.787
01 - LA CHIMBERA;ADMINISTRACION;Administracion San Juan;12.035;BP 2026;40,5;41574,17032;Fincas Viejas;0,289473684;12.035
03 - PUENTE ALTO;ADMINISTRACION;Administracion San Juan;8.752;BP 2026;26,18;41574,17032;Fincas Viejas;0,210526316;8.752
04 - EL ESPEJO;ADMINISTRACION;Administracion San Juan;44.316;BP 2026;55,89;67831,54106;El Espejo;0,653318415;44.316
05 - EL ESPEJO;ADMINISTRACION;Administracion San Juan;23.516;BP 2026;63,7;67831,54106;El Espejo;0,346681585;23.516
02 - CAMINO TRUNCADO;INVERSIONES;Inversiones;102.704;BP 2026;66,0438;331304;Fincas Viejas;0,309999276;102.704
01 - LA CHIMBERA;INVERSIONES;Inversiones;123.655;BP 2026;40,5;331304;Fincas Viejas;0,373237268;123.655
03 - PUENTE ALTO;INVERSIONES;Inversiones;104.945;BP 2026;26,18;331304;Fincas Viejas;0,316763456;104.945
04 - EL ESPEJO;INVERSIONES;Inversiones;241.921;BP 2026;55,89;322554;El Espejo;0,750017051;241.921
05 - EL ESPEJO;INVERSIONES;Inversiones;80.633;BP 2026;63,7;322554;El Espejo;0,249982949;80.633
02 - CAMINO TRUNCADO;Energia Fincas;Energia Fincas;23.243;BP 2026;66,0438;60212,99785;Fincas Viejas;0,386010921;23.243
01 - LA CHIMBERA;Energia Fincas;Energia Fincas;35.722;BP 2026;40,5;60212,99785;Fincas Viejas;0,593256063;35.722
03 - PUENTE ALTO;Energia Fincas;Energia Fincas;1.248;BP 2026;26,18;60212,99785;Fincas Viejas;0,020733016;1.248
04 - EL ESPEJO;Energia Fincas;Energia Fincas;189.105;BP 2026;55,89;268892,5862;El Espejo;0,703272944;189.105
05 - EL ESPEJO;Energia Fincas;Energia Fincas;79.788;BP 2026;63,7;268892,5862;El Espejo;0,296727056;79.788
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones Repuestos;20.384;BP 2026;66,0438;38015,33119;Fincas Viejas;0,536201208;20.384
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones Repuestos;9.593;BP 2026;40,5;38015,33119;Fincas Viejas;0,252350801;9.593
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones Repuestos;8.038;BP 2026;26,18;38015,33119;Fincas Viejas;0,211447991;8.038
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones Repuestos;45.550;BP 2026;55,89;74155,33622;El Espejo;0,614253056;45.550
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones Repuestos;28.605;BP 2026;63,7;74155,33622;El Espejo;0,385746944;28.605
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;12.337;BP 2026;66,0438;22829,03595;Fincas Viejas;0,540400093;12.337
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;6.328;BP 2026;40,5;22829,03595;Fincas Viejas;0,277203837;6.328
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;4.164;BP 2026;26,18;22829,03595;Fincas Viejas;0,18239607;4.164
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;24.463;BP 2026;55,89;34829,97824;El Espejo;0,702348822;24.463
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;10.367;BP 2026;63,7;34829,97824;El Espejo;0,297651178;10.367
